y_test,y_pred
3241.1607738492316,3558.772
3423.282188125417,3347.8408
3533.1887925283527,3480.187
3474.3162108072042,3510.6611
3790.026684456304,3513.227
3310.873915943962,3712.3196
3539.0260173448964,3433.127
3119.4129419613078,3572.7617
3312.208138759174,3270.7048
3565.7104736490983,3418.0627
3259.5063375583723,3478.3928
3359.07271514343,3328.047
3226.8178785857235,3428.6172
3434.1227484989986,3280.5952
3110.907271514343,3441.02
3369.2461641094064,3236.0566
3411.607738492328,3408.9404
3515.010006671114,3402.8508
3120.246831220814,3514.0034
3418.9459639759843,3274.1694
4056.5376917945305,3433.9526
3148.2655103402267,3760.3035
2771.681120747164,3318.183
2842.2281521014006,3145.8892
2954.469646430954,3064.71
3141.761174116077,3073.9116
3306.8712474983317,3153.412
3007.3382254836565,3246.9321
2887.091394262842,3101.5818
3001.6677785190122,3060.646
2712.474983322214,3084.4453
2854.736490993996,2856.8638
3190.4603068712477,2907.8096
2931.6210807204798,3068.3403
2870.5803869246156,2937.2588
2446.1307538358906,2959.3684
3044.1961307538354,2664.92
3016.5110073382257,2995.8708
3239.1594396264177,2917.2874
3233.1554369579726,3172.4548
3289.8599066044044,3173.171
3488.3255503669125,3269.2288
2984.4896597731827,3399.857
3336.724482988659,3151.501
3358.4056037358237,3376.668
3675.4503002001325,3324.9658
3746.330887258174,3591.3123
4583.388925950632,3651.4932
4956.470980653768,4207.4634
3460.4736490993987,4496.4834
3330.053368912609,3805.3364
3321.8812541694465,3749.4004
3347.898599066044,3551.976
3265.843895930621,3523.1113
3321.04736490994,3394.9038
3161.7745163442296,3418.767
3219.4796531020675,3292.502
3369.74649766511,3327.5994
3397.2648432288197,3391.4973
3445.630420280188,3388.8323
3625.0833889259507,3374.8083
3771.0140093395603,3468.3237
4095.2301534356243,3535.1501
3242.3282188125413,3749.7854
3804.202801867911,3319.4219
3545.530353569047,3712.6187
3574.716477651769,3505.5442
3880.4202801867914,3623.0105
3772.3482321547704,3772.6672
3648.59906604403,3734.7517
3022.181454302869,3700.6553
3256.0040026684446,3319.205
3329.719813208805,3430.0503
3445.797198132087,3379.2153
3881.420947298199,3458.7441
3492.9953302201466,3720.321
3572.715143428953,3516.6309
2680.28685790527,3645.5894
2641.761174116077,3092.662
2586.390927284857,3016.3818
2779.352901934624,2826.1758
2794.0293529019345,2867.2295
2647.765176784523,2840.757
2846.3975983989326,2737.1274
2380.920613742496,2837.3184
2618.9126084056034,2579.622
2913.2755170113405,2709.1191
3145.7638425617083,2793.3213
3432.7885256837885,2939.8394
3094.229486324217,3141.0537
3020.346897931955,3067.7925
2517.5116744496327,3050.3032
2839.726484322881,2733.0059
2864.743162108072,2871.0864
2938.2921947965315,2812.8928
2995.6637758505663,2896.303
3180.9539693128754,2960.9736
3103.7358238825886,3099.7458
2522.6817878585716,3068.3972
2772.681787858572,2748.0842
2778.8525683789203,2837.221
2887.0913942628417,2770.074
3011.6744496330894,2851.284
2913.6090727151427,2914.004
2950.3002001334235,2877.6726
2594.8965977318207,2902.835
2927.1180787191456,2695.0454
3107.738492328218,2850.4028
2961.807871914609,2914.8125
2926.450967311541,2905.3833
2781.3542361574378,2922.0422
2985.65710473649,2828.2783
2556.037358238826,2946.9695
2873.74916611074,2693.4485
2914.2761841227484,2858.2488
3042.5283522348227,2819.6968
3024.1827885256826,2921.9355
2970.813875917279,2913.4272
2976.48432288192,2906.8386
2229.6531020680463,2916.2012
2772.0146764509673,2491.2085
2677.6184122748496,2778.6565
2673.448965977317,2652.6704
2656.1040693795867,2732.157
2692.961974649767,2685.915
2978.8192128085384,2679.4282
2359.07271514343,2812.9187
2695.2968645763845,2485.016
2698.965977318212,2711.5603
2673.2821881254176,2656.8958
2682.4549699799863,2686.5974
2622.5817211474323,2684.058
2800.7004669779853,2646.2485
2266.3442294863244,2744.8071
2788.0253502334876,2422.355
2813.709139426284,2705.5835
2797.5316877918617,2635.6665
2795.863909272849,2716.3354
2759.6731154102736,2733.0637
2921.947965310207,2713.184
2413.2755170113414,2810.4492
2777.5183455637084,2494.4314
2849.0660440293514,2717.9133
2897.9319546364227,2683.6162
3026.0173448965966,2800.2134
3006.5043362241504,2895.5757
2968.6457638425622,2898.0317
2575.7171447631745,2875.5227
2894.763175450301,2651.5164
3135.9239492995334,2838.9434
3027.1847898599053,2899.191
3060.873915943963,2893.4517
3033.3555703802526,2961.538
3023.182121414277,2941.0198
2637.0913942628413,2963.0989
2873.0820547031362,2701.1487
2962.975316877919,2832.156
2855.4036024016013,2845.4558
3051.2008005336893,2823.748
3296.864576384255,2937.9775
2904.4362908605735,3098.1816
2267.845230153436,2899.5159
2600.9006004002667,2567.0474
2610.0733822548373,2675.4727
2890.5937291527684,2617.8555
2833.222148098732,2799.0405
2982.8218812541695,2754.4517
2897.43162108072,2867.646
2352.0680453635755,2851.8152
2650.1000667111407,2575.1318
2854.7364909939956,2710.2817
2834.556370913943,2738.353
2895.096731154103,2735.8682
2923.4489659773176,2807.7725
2950.3002001334235,2850.005
2398.4322881921294,2911.4485
2619.579719813208,2614.0571
2871.747831887925,2687.5417
3145.096731154103,2766.958
3156.60440293529,2970.0151
2619.2461641094073,3018.2156
2788.6924616410943,2768.2869
2425.283522348232,2842.7837
2662.4416277518335,2572.2026
2906.7711807871915,2725.7302
3196.4643095396927,2816.649
3160.9406270847235,3014.457
3160.106737825216,3028.9304
3049.199466310874,3082.4624
2545.530353569046,3005.002
2749.1661107404952,2698.7283
2819.046030687124,2762.1191
3273.182121414276,2736.2554
3134.0893929286203,3039.5244
2946.7978652434967,2979.64
3178.3689126084046,2926.8608
2524.683122081388,3084.4197
2937.458305537025,2723.8298
3078.8859239492995,2959.5298
3164.9432955303528,2975.5212
3467.6450967311534,3079.39
2982.9886591060704,3287.8994
2907.4382921947968,3044.5457
2664.6097398265506,3037.7314
2794.3629086057363,2839.2695
2826.050700466978,2851.5356
2743.495663775851,2846.4321
2778.8525683789194,2777.7043
2712.4749833222136,2798.1514
2881.420947298198,2720.7622
2648.2655103402276,2811.5425
2790.0266844563043,2667.0896
2778.018679119414,2739.7039
2979.3195463642423,2726.3005
2827.384923282188,2855.3384
2666.4442961974646,2744.712
2835.557038025351,2693.7065
2441.127418278852,2776.5476
2689.7931954636415,2565.835
2918.1120747164778,2683.894
2871.5810540360253,2700.295
2963.642428285525,2739.3674
2803.535690460307,2850.1492
3056.7044696464304,2769.2734
2670.4469646430957,2931.69
2898.9326217478315,2723.0415
2905.27018012008,2897.3298
2992.6617745163444,2796.9026
2961.641094062708,2928.5708
2917.278185456973,2861.4368
3052.8685790527015,2916.546
2609.7398265510337,2988.1743
2871.247498332221,2750.89
3225.6504336224148,2904.0002
3034.856571047366,3070.9866
2977.484989993328,2982.6255
2924.282855236825,3008.96
3098.5657104736483,2946.7075
2647.931954636424,3051.4307
2877.7518345563703,2794.8804
2780.6871247498343,2930.8499
2825.5503669112745,2815.2717
3041.694462975316,2864.9766
2979.3195463642433,2971.7095
3066.377585056704,2876.9412
2494.996664442963,2971.6628
2659.7731821214134,2662.91
2867.2448298865916,2735.4473
2909.7731821214134,2807.771
2917.2781854569707,2853.319
2889.59306204136,2879.0583
3074.216144096065,2868.8586
2595.7304869913273,2962.3816
2735.8238825883923,2720.2847
2501.1674449633088,2804.4685
1076.398135818908,1055.2112
993.3422103861517,1073.2303
975.1997336884153,1005.6501
1060.7523302263648,1019.3329
902.2969374167775,1043.3988
853.029294274301,940.5412
859.5206391478029,906.0035
856.358189081225,887.8136
796.2716378162451,877.27344
791.1118508655126,819.39624
863.8482023968041,813.44806
846.2050599201065,852.64185
862.6830892143809,817.2974
852.1970705725699,862.4701
862.6830892143807,856.9996
798.2689747003994,870.23737
801.5978695073235,818.64026
867.676431424767,845.0859
865.3462050599201,862.208
851.0319573901464,897.3501
855.8588548601865,898.20825
832.7230359520638,886.603
793.7749667110519,894.38184
788.9480692410119,859.53467
843.0426098535287,852.736
857.8561917443409,861.25415
855.8588548601865,873.28284
837.549933422104,897.3153
844.0412782956058,869.4143
803.2623169107857,901.90515
794.2743009320906,836.7382
835.3861517976031,832.4846
821.7376830892144,850.155
842.0439414114514,867.2471
840.8788282290279,867.2202
823.9014647137151,894.2245
784.9533954727032,890.321
775.6324900133156,863.6341
812.0838881491345,852.9803
833.555259653795,879.0608
811.4181091877496,894.22504
970.3728362183756,886.3036
840.5459387483355,983.6942
772.8029294274302,913.2897
770.8055925432757,880.89465
830.8921438082557,861.06165
824.0679094540614,896.2342
1019.1411451398138,889.791
832.2237017310252,1016.4527
824.4007989347537,912.36304
781.6245006657789,930.82965
764.4806924101199,842.639
817.5765645805594,849.7877
823.4021304926765,847.1704
817.0772303595206,876.3425
813.249001331558,850.73865
809.0878828229028,848.82776
774.6338215712384,831.94183
779.960053262317,835.61786
821.5712383488682,807.1249
867.1770972037284,823.04016
818.7416777629828,840.51184
817.0772303595206,845.3155
837.7163781624499,849.92566
790.1131824234353,865.1056
771.1384820239681,831.3071
808.4221038615178,843.4511
810.0865512649801,872.93713
909.1211717709722,882.79333
963.2157123834887,910.8125
1025.965379494008,981.9564
1016.8109187749667,1041.3214
1035.4527296937417,1047.1733
1283.1225033288943,1075.2739
1322.7363515312911,1243.395
1246.671105193076,1291.0399
1336.0519307589882,1294.8701
1119.1744340878827,1370.414
1129.3275632490015,1247.4727
190.74567243675094,1245.1641
891.1451398135819,626.82825
908.9547270306258,998.3972
908.1225033288948,904.5891
896.4713715046604,956.777
864.0146471371505,931.07086
863.3488681757656,955.849
853.1957390146472,914.12585
965.5459387483354,932.8897
1131.1584553928096,1005.8241
1255.992010652463,1117.1085
1307.4234354194414,1225.4109
1441.078561917443,1300.7639
1410.1198402130485,1405.9813
1428.4287616511315,1389.3737
1334.2210386151794,1419.2461
1340.046604527297,1404.1014
1344.707057256991,1421.8062
1342.7097203728365,1423.47
1404.460719041278,1425.841
1321.5712383488685,1459.6909
1294.4407456724362,1403.5946
1342.2103861517976,1394.3658
1466.3781624500662,1419.5339
1497.8362183754998,1498.6547
1566.2450066577896,1487.6897
1537.6165113182426,1524.7975
1476.8641810918773,1528.1423
1351.864181091877,1496.1915
1128.6617842876167,1455.5547
1063.0825565912116,1290.4053
967.8761651131823,1225.0875
1197.0705725699065,1104.5032
1247.8362183754996,1250.0659
1201.7310252995999,1260.122
1164.1145139813575,1263.0752
1271.9707057256994,1245.04
1245.0066577896139,1322.948
1253.162450066578,1312.778
1268.641810918775,1316.3563
1275.4660452729693,1349.7454
1308.5885486018635,1360.3066
1314.081225033289,1374.6289
1374.334221038615,1371.6017
1292.1105193075898,1430.2932
1275.9653794940073,1391.2174
1261.1517976031957,1394.161
1056.924101198402,1375.6538
1095.8721704394136,1226.8696
1184.7536617842873,1244.6597
1350.3661784287613,1258.5417
1276.2982689747002,1373.3276
1401.6311584553923,1350.5106
1748.1691078561914,1422.7424
1764.48069241012,1576.5972
1947.902796271638,1603.5399
1876.8308921438083,1727.6702
1999.1677762982688,1699.4155
2017.1438082556595,1847.6929
1872.8362183754991,1902.5938
1662.2836218375496,1876.2384
1774.633821571238,1785.9646
1731.1917443408786,1845.8184
1727.030625832223,1787.5322
1478.1957390146463,1792.9724
1305.0932090545928,1630.3423
1615.6790945406124,1536.012
1654.294274300932,1664.3755
1691.4114513981356,1660.3667
1635.1531291611184,1716.2759
1616.0119840213042,1674.8951
1594.2077230359514,1690.6069
1588.2157123834893,1685.6765
1672.4367509986685,1676.3738
1834.7203728362176,1722.5186
1723.701731025299,1790.1283
1672.1038615179752,1755.1519
1622.6697736351528,1718.2517
1468.0426098535288,1673.7792
1503.4953395472705,1612.0443
1832.5565912117177,1600.6912
1965.213049267643,1738.8684
1934.7536617842875,1797.5531
1917.2769640479369,1817.181
1880.1597869507325,1894.9786
1965.2130492676426,1861.117
1893.6418109187748,1926.7893
1851.0319573901465,1875.6606
1719.873501997336,1856.3137
1738.3488681757653,1776.202
1607.85619174434,1807.7882
1658.122503328894,1707.511
1784.6205059920107,1721.3123
1860.685752330227,1766.5813
1721.8708388814905,1795.2957
1782.7896138482022,1728.9636
1846.3715046604518,1776.4104
1809.587217043941,1798.6105
1803.4287616511315,1779.6038
1725.1997336884153,1774.4377
1962.3834886817576,1733.8951
2005.9920106524635,1850.7336
1859.354194407457,1873.8674
1572.736351531291,1852.3279
1635.9853528628491,1704.0374
1573.5685752330223,1714.2327
1644.4740346205058,1638.4778
1788.7816245006659,1689.6505
1838.8814913448728,1731.094
1950.0665778961377,1763.4232
1940.246338215712,1834.5979
1863.1824234354192,1844.3225
1859.6870838881496,1813.4805
1743.1757656458049,1825.06
1788.61517976032,1773.9169
1623.6684420772306,1803.194
1629.8268974700402,1706.9269
1695.2396804260989,1730.8868
1832.5565912117177,1730.2573
1912.4500665778965,1773.4762
1802.263648468709,1795.1195
1648.3022636484689,1780.3794
1707.7230359520638,1722.3676
1695.073235685752,1754.8298
1723.2023968042604,1725.0848
1690.579227696405,1745.9965
1622.6697736351525,1711.9816
1797.603195739014,1669.5488
1846.7043941411457,1761.6802
1910.6191744340879,1763.1982
1745.1731025299607,1799.2439
1766.8109187749658,1729.5618
1782.1238348868178,1770.1571
1797.7696404793612,1741.4766
2007.3235685752331,1756.5798
1865.34620505992,1859.4504
1822.070572569907,1800.1692
1765.1464713715052,1781.7697
1776.7976031957392,1767.536
1872.6697736351528,1779.9025
1832.723035952064,1809.0859
1712.5499334221042,1761.9808
1786.1185086551268,1704.7448
1812.9161118508657,1762.7169
1870.006657789614,1719.6052
1921.7709720372834,1770.1604
1863.8482023968047,1825.1229
1442.0772303595204,1799.6204
1697.7363515312913,1573.2441
1771.1384820239678,1669.8081
1709.3874833555265,1674.3306
1561.917443408788,1670.0176
1580.0599201065245,1596.08
1518.1424766977357,1593.6107
1421.271637816244,1544.3604
1332.2237017310251,1472.333
1369.5073235685752,1416.4235
1481.857523302263,1411.6218
1604.0279627163789,1477.0402
1554.260985352863,1548.1074
1605.8588548601858,1528.7323
1580.892143808255,1558.5776
1578.0625832223702,1577.4758
1656.2916111850868,1605.1421
1829.2276964047926,1653.0488
1770.639147802929,1729.9624
1755.326231691079,1688.1785
1620.8388814913444,1722.8628
1406.957390146471,1653.3884
1431.2583222370174,1551.9082
1533.7882822902793,1555.3253
1630.8255659121173,1540.725
1426.5978695073236,1593.1497
1438.7483355525972,1486.1556
1377.9960053262312,1502.1444
1096.7043941411453,1451.6348
1148.1358189081222,1256.0674
1141.9773635153126,1258.0295
1240.5126498002664,1230.8235
1186.5845539280956,1284.7334
1146.3049267643141,1225.5446
931.2583222370173,1200.8203
932.4234354194407,1049.6395
1490.1797603195732,1001.03424
1471.5379494007987,1283.4924
1460.552596537949,1277.1055
1475.5326231691083,1350.7637
1559.254327563249,1393.3425
1592.7097203728356,1468.6539
1527.1304926764315,1491.4639
1470.0399467376835,1507.1309
1439.2476697736352,1516.7902
1446.4047936085217,1490.2583
1497.3368841544604,1495.752
1451.2316910785614,1512.4697
1361.185086551265,1495.5039
1190.0798934753661,1444.3157
1144.1411451398137,1331.7361
894.9733688415446,1286.167
905.1264980026631,1069.4135
1025.6324900133154,1069.1567
1002.9960053262315,1059.6576
991.1784287616509,1040.0969
960.5525965379494,1009.24854
961.2183754993341,983.8679
832.5565912117178,974.3008
845.5392809587217,870.6402
843.3754993342211,888.3268
838.2157123834886,849.77405
803.0958721704393,813.10645
858.1890812250333,800.24316
869.6737683089215,832.5615
862.8495339547269,875.39954
849.5339547270306,865.58673
856.1917443408789,788.29486
958.555259653795,817.0605
927.2636484687082,899.09436
899.1344873501997,892.1632
990.5126498002663,888.8789
869.0079893475365,966.5587
850.8655126498002,920.69507
843.0426098535286,854.072
846.704394141145,874.5567
791.9440745672437,824.10333
789.6138482023968,840.3953
848.3688415446071,834.36755
823.5685752330226,880.9016
827.2303595206391,866.5902
829.3941411451398,877.9806
844.5406125166445,852.34045
788.1158455392809,886.29596
792.942743009321,835.1155
785.6191744340878,842.64044
829.0612516644474,844.19385
832.2237017310251,868.19073
831.8908122503329,867.292
833.2223701731026,875.2106
783.288948069241,876.01074
784.953395472703,772.98303
833.8881491344872,788.58716
829.7270306258322,838.25024
820.5725699067909,824.5691
832.88948069241,850.89343
827.5632490013315,854.255
785.6191744340879,856.3404
776.2982689747004,823.9384
813.7483355525966,793.4557
822.0705725699067,839.353
595.8721704394142,842.33203
12664.198606271777,12053.16
12414.198606271779,12321.818
12055.313588850175,12205.846
11775.26132404181,12065.096
11970.818815331011,11852.516
11747.386759581883,11892.458
11852.787456445994,11689.756
11949.912891986063,11760.884
12163.327526132405,11769.307
12004.355400696866,11899.134
11312.717770034844,11825.385
11661.149825783972,11456.135
12191.63763066202,11574.689
11963.85017421603,11830.82
12438.588850174216,11750.387
11992.160278745647,12093.626
11972.996515679444,11829.598
11687.717770034842,11911.108
11531.358885017422,11667.929
11562.717770034844,11594.598
11748.693379790939,11551.548
12206.010452961671,11608.626
11940.331010452963,11892.592
11817.508710801396,11767.38
11625.0,11763.15
11695.121951219513,11605.118
11540.505226480836,11623.161
11968.205574912892,11513.986
12545.296167247387,11739.97
13031.358885017422,12105.1
12756.5331010453,12456.875
12197.735191637632,12421.424
12689.024390243903,12190.739
11893.292682926829,12485.998
12064.024390243903,11959.375
13083.623693379792,12111.66
13263.066202090593,12604.823
12698.170731707318,12776.8
12281.794425087108,12590.848
12489.982578397216,12392.257
12463.414634146342,12444.893
12578.83275261324,12379.374
12786.149825783974,12460.614
13096.689895470385,12571.344
13266.114982578398,12781.271
12562.717770034844,12928.734
12629.355400696866,12588.42
12824.041811846691,12640.523
12782.229965156797,12672.463
13154.616724738677,12656.741
12935.540069686413,12889.916
12530.487804878048,12743.355
12492.59581881533,12568.023
12191.202090592335,12480.571
11926.393728222996,12264.367
11854.094076655052,12036.485
12395.034843205576,11905.926
12214.285714285716,12151.256
11917.247386759582,12058.844
12059.668989547039,11913.934
12479.965156794426,11953.167
11929.878048780487,12153.261
11721.689895470383,11885.43
12354.094076655054,11782.096
12987.369337979095,12087.2
13116.72473867596,12470.225
12369.337979094078,12685.274
12740.853658536585,12368.513
13468.205574912894,12627.762
13188.588850174217,12971.059
13372.386759581883,12930.702
13623.693379790942,13142.72
14226.480836236935,13300.497
15281.794425087111,13736.797
15665.505226480836,14470.68
14778.31010452962,14875.581
16121.951219512202,14587.707
15035.714285714286,15503.652
14508.710801393732,14863.403
13483.885017421606,14719.955
13157.229965156796,13912.383
13299.216027874567,13594.117
13216.898954703835,13459.109
13214.285714285716,13264.649
13891.986062717775,13192.943
13288.327526132405,13572.584
12915.06968641115,13191.304
12719.076655052268,13055.059
12904.181184668993,12839.018
13161.149825783974,12889.412
13856.271777003487,12996.104
14532.665505226481,13426.554
15371.080139372825,13882.855
15892.857142857149,14526.452
14530.052264808364,15029.936
14054.006968641117,14480.778
14117.595818815333,14291.412
14190.76655052265,14182.078
14887.630662020907,14163.225
15321.428571428576,14534.224
14984.320557491288,14809.214
14673.344947735197,14738.657
14814.45993031359,14648.563
15563.588850174225,14728.971
16259.581881533097,15117.926
17156.794425087108,15548.461
16936.846689895476,16268.383
16750.871080139386,16308.109
14018.728222996517,16426.674
13331.881533101048,14800.911
13052.700348432058,14277.824
13154.616724738677,13618.621
13048.78048780488,13483.507
13132.839721254357,13217.529
13182.926829268294,13197.259
12677.264808362372,13138.797
13101.480836236933,12824.975
12915.505226480836,13038.099
13506.968641114985,12839.928
14078.832752613243,13256.405
14454.703832752615,13599.244
14732.142857142859,13954.617
14771.777003484325,14252.875
13835.801393728223,14429.817
13702.961672473868,13955.02
13931.184668989548,13881.005
13947.735191637634,13892.527
14182.926829268295,13851.346
14147.648083623693,14011.657
13820.5574912892,13999.959
14480.836236933801,13850.1
16060.975609756106,14234.246
18074.912891986074,15144.893
18905.052264808364,16489.436
20143.292682926833,17354.047
19269.599303135892,18537.133
18434.233449477357,18367.941
18479.09407665506,18230.865
17394.599303135896,18226.172
16012.195121951227,17543.883
15704.70383275262,16677.535
15874.128919860625,16239.75
15792.68292682927,16039.161
15347.996515679448,15835.423
14050.958188153314,15488.694
15611.498257839723,14634.053
15261.759581881537,15398.965
15204.703832752612,15005.949
15439.459930313591,15133.781
15116.72473867596,15190.402
14861.498257839723,15045.771
14691.637630662024,14915.593
15486.933797909416,14753.681
16822.735191637632,15162.042
16473.432055749123,15920.849
16126.306620209061,15905.145
16233.885017421606,15891.982
15094.512195121957,15966.827
15708.623693379795,15328.284
16494.33797909408,15638.547
17844.076655052268,15937.088
18666.376306620212,16837.074
19409.407665505234,17512.654
19360.627177700353,18340.465
19304.00696864112,18569.617
19581.88153310105,18774.986
19758.710801393736,19016.697
16535.278745644595,19203.072
17383.710801393736,17356.945
18317.94425087108,17779.064
18253.484320557487,17876.91
18277.874564459926,17913.287
19594.947735191643,17961.625
17485.19163763066,18743.875
18570.99303135889,17545.363
19957.75261324042,18334.246
20666.81184668991,18922.969
20702.96167247388,19571.33
19983.013937282234,19825.182
19716.46341463415,19612.496
20393.292682926836,19493.19
19566.637630662026,19834.09
17856.70731707318,19375.52
18495.644599303145,18432.158
18260.888501742156,18599.363
18061.411149825784,18199.473
18466.463414634145,18087.293
18724.738675958197,18173.045
18957.31707317074,18292.256
19431.184668989554,18461.879
18838.85017421603,18810.625
18785.278745644606,18537.84
18619.337979094074,18597.543
18483.885017421613,18458.092
17740.418118466903,18373.266
17141.114982578398,17901.676
18680.74912891986,17499.828
18808.362369337985,18195.443
19420.73170731708,18184.775
19441.63763066203,18727.307
18740.85365853659,18832.762
17644.1637630662,18591.713
18024.82578397213,17976.742
18093.64111498258,18049.703
18105.836236933792,17936.713
17710.801393728227,17956.4
17652.439024390256,17693.904
17540.940766550528,17632.666
18325.783972125435,17452.867
17690.331010452966,17852.336
18155.052264808375,17491.941
18869.77351916377,17859.031
19429.87804878049,18185.809
20249.128919860636,18653.857
19372.822299651565,19268.586
16719.51219512195,18938.863
16685.975609756093,17483.738
16935.54006968641,17300.219
17793.989547038327,17045.262
17472.12543554007,17435.77
16714.721254355405,17165.246
16891.114982578398,16796.385
16763.93728222997,16837.797
16941.637630662026,16609.244
18283.536585365866,16696.057
18092.334494773524,17470.588
17608.8850174216,17458.559
16260.452961672476,17392.88
16370.209059233459,16562.818
15832.31707317074,16553.209
15763.937282229967,16003.399
15765.243902439026,15887.255
16256.96864111499,15731.58
16508.27526132405,15982.739
15452.090592334498,16102.717
15056.620209059238,15556.012
15128.919860627182,15304.228
14934.233449477355,15194.721
15504.355400696872,14993.859
15739.982578397216,15262.324
15587.108013937286,15354.453
14973.432055749128,15385.293
14915.50522648084,15076.22
15910.278745644602,15023.24
16138.066202090598,15479.572
16243.031358885015,15567.655
15867.160278745645,15792.783
15155.487804878048,15653.203
14926.829268292682,15313.332
15225.609756097563,15123.191
15842.334494773519,15131.068
15293.554006968643,15442.569
14766.986062717771,15153.163
14915.505226480838,14902.384
15261.324041811848,14930.196
13749.564459930316,15037.507
13959.930313588851,14136.425
14878.919860627184,14220.756
15175.08710801394,14542.013
15382.839721254353,14725.478
15810.104529616725,14947.551
16260.888501742173,15277.535
15979.529616724747,15621.552
15681.184668989548,15575.152
15517.857142857143,15472.693
15567.508710801396,15359.645
15909.843205574913,15376.782
16469.947735191647,15549.352
16765.46167247387,15895.615
15291.811846689901,16185.309
15327.0905923345,15453.997
15385.452961672472,15474.414
15959.059233449474,15319.347
15923.780487804881,15646.354
15226.91637630662,15623.934
14499.999999999998,15286.976
14214.285714285716,14816.153
12964.721254355401,14510.298
12892.857142857143,13564.156
13230.400696864112,13377.252
13482.578397212545,13286.481
14057.055749128922,13351.122
13352.787456445994,13643.491
13281.358885017424,13268.155
13768.728222996517,13285.662
13321.864111498258,13442.305
13958.623693379794,13208.74
14187.282229965158,13620.571
14276.567944250872,13705.359
13620.20905923345,13894.225
13025.6968641115,13567.492
13265.679442508712,13277.376
13398.083623693381,13278.3955
13608.013937282232,13186.006
14372.386759581881,13331.787
14625.000000000002,13819.769
14127.61324041812,14054.822
13527.874564459931,13911.095
13344.512195121952,13640.159
13091.463414634147,13470.745
13357.578397212545,13155.591
13482.142857142859,13283.329
13745.644599303138,13252.322
13758.71080139373,13484.1875
13037.456445993032,13502.872
12902.874564459933,13134.743
12835.801393728223,13029.496
12633.710801393729,12866.644
13030.923344947736,12670.122
13246.51567944251,12876.348
13443.815331010454,12957.775
13812.282229965156,13142.701
12753.048780487807,13413.452
12822.73519163763,12847.647
12729.965156794426,12923.883
13289.198606271779,12722.162
14036.149825783974,13054.631
13475.609756097563,13407.75
13114.982578397216,13210.283
13360.62717770035,13114.879
13958.623693379792,13182.801
14310.975609756098,13543.834
14151.132404181186,13803.566
14065.766550522649,13829.986
14550.522648083625,13859.783
14365.853658536585,14146.428
14609.320557491292,14094.073
10947.735191637632,14306.028
9825.000000000002,9481.07
9427.722772277228,9716.19
9398.762376237624,9412.0
9478.712871287129,9429.722
9533.415841584158,9392.09
9745.544554455448,9417.949
9660.148514851486,9529.555
9735.396039603962,9509.675
9370.049504950497,9580.4795
9213.861386138613,9350.003
9435.643564356436,9251.443
9542.821782178218,9329.271
9710.643564356436,9340.601
9853.71287128713,9490.01
9847.772277227723,9602.271
9243.81188118812,9642.7295
9165.346534653465,9306.277
9423.019801980197,9262.943
9635.148514851486,9318.877
9871.287128712871,9460.167
9850.742574257427,9626.932
9966.584158415842,9646.962
9676.237623762378,9786.907
9588.366336633664,9626.637
9746.782178217822,9596.915
10013.613861386139,9637.113
9895.297029702971,9785.074
10135.148514851486,9758.619
10205.445544554455,9925.165
10049.752475247522,9996.238
9796.039603960397,9921.236
9805.445544554455,9780.556
9605.445544554455,9764.709
