y_test,y_pred
6773.569023569025,6525.308
5856.902356902357,6658.548
6096.801346801348,6419.162
6097.643097643098,6300.1304
6115.319865319866,6253.0435
6187.71043771044,6239.386
6352.693602693603,6260.5894
6474.747474747474,6338.8276
5657.407407407408,6437.2026
6386.363636363638,6200.1304
5869.52861952862,6268.0503
5842.592592592593,6174.646
5583.333333333334,6075.7754
5813.973063973065,5923.5874
5857.744107744108,5906.6772
5232.323232323233,5931.8203
5374.579124579124,5722.3994
5635.521885521886,5609.496
5526.094276094277,5653.8677
5560.606060606062,5662.4146
5601.010101010102,5669.9624
5762.626262626264,5688.07
5005.050505050505,5757.1997
5222.2222222222235,5529.407
5522.727272727274,5421.7876
5567.340067340069,5488.6987
5738.215488215489,5568.594
5897.306397306398,5677.9136
5643.097643097644,5809.1953
5282.828282828283,5795.6177
5584.175084175085,5632.587
5980.63973063973,5621.433
5727.272727272728,5788.856
5829.96632996633,5822.683
5907.407407407408,5857.356
5500.841750841751,5911.0845
5289.562289562291,5795.6167
5103.535353535354,5620.584
5281.1447811447815,5441.7847
4876.262626262626,5397.509
4992.424242424244,5241.539
5558.92255892256,5168.918
6102.693602693604,5345.085
5293.771043771044,5690.8745
5710.437710437712,5627.7524
5755.050505050506,5676.51
5841.7508417508425,5748.729
5644.781144781145,5824.679
5870.370370370371,5800.611
5686.026936026937,5853.6836
5238.215488215488,5831.075
5595.959595959598,5639.678
5974.747474747474,5629.225
5969.696969696971,5794.7607
6105.218855218856,5919.9565
6543.771043771044,6039.2637
6148.14814814815,6274.1626
4166.666666666666,6291.309
4988.215488215489,5562.063
5452.861952861954,5284.5044
5553.8720538720545,5320.9814
5690.2356902356905,5475.0444
5581.649831649831,5622.8574
5501.683501683501,5666.1577
4886.363636363638,5645.95
5525.252525252525,5400.686
5770.202020202021,5450.7446
5651.515151515152,5619.9053
5224.747474747476,5694.315
5724.747474747475,5564.036
5496.632996632998,5637.598
5083.333333333333,5630.92
5397.306397306397,5458.6133
5634.680134680135,5446.271
5620.37037037037,5553.8677
5484.848484848486,5630.901
5818.181818181818,5621.4873
5940.2356902356905,5725.4536
5216.329966329968,5853.692
5459.59595959596,5666.7295
5805.555555555556,5592.5845
5810.606060606062,5698.7095
5961.279461279461,5788.82
5958.754208754211,5893.6626
6039.562289562288,5962.853
5315.656565656567,6029.347
5549.663299663301,5805.704
5768.518518518519,5707.3984
5776.094276094277,5752.603
5639.73063973064,5803.7417
5553.030303030305,5784.2446
5468.855218855219,5729.1323
4904.882154882154,5657.9995
5302.188552188554,5406.564
5585.858585858586,5371.1978
5496.632996632997,5490.234
5641.414141414141,5549.3076
5555.555555555557,5627.567
5558.922558922559,5648.044
4936.026936026937,5650.979
5414.141414141415,5421.79
5603.535353535354,5422.063
5340.909090909092,5531.0728
5827.44107744108,5513.5396
5999.15824915825,5660.482
5592.592592592593,5842.5415
5175.084175084176,5806.9976
5504.208754208754,5596.9956
5193.602693602695,5565.7896
5675.0841750841755,5462.4585
6001.683501683503,5559.603
6392.255892255892,5769.34
6327.441077441078,6058.103
5883.838383838384,6220.6333
6166.666666666668,6135.897
6330.808080808081,6156.2974
6120.3703703703695,6254.986
6053.8720538720545,6250.1343
6029.46127946128,6207.4087
5872.053872053873,6168.199
5406.565656565656,6085.4136
5861.111111111112,5857.943
5962.121212121213,5864.3237
5935.185185185183,5944.7656
5882.154882154882,5991.2954
6043.771043771043,5992.9766
5943.602693602695,6047.6333
5048.821548821551,6051.3296
5718.855218855219,5718.863
5921.717171717172,5709.808
5806.397306397305,5833.197
6108.58585858586,5880.682
6101.0101010101025,6005.1646
6122.053872053873,6094.9517
5350.168350168352,6148.691
5438.552188552188,5893.5454
5972.222222222222,5724.8345
6119.52861952862,5833.0225
6090.067340067341,5991.8237
6405.723905723906,6080.985
6594.276094276094,6241.371
5926.767676767678,6428.908
6425.084175084175,6297.2134
6638.888888888889,6350.9873
6550.505050505053,6498.7466
6102.693602693603,6568.6265
6249.158249158249,6434.011
6287.037037037038,6377.927
5414.141414141415,6372.2524
5786.195286195287,6054.641
6423.400673400674,5946.7954
6191.919191919193,6150.139
6253.367003367004,6235.357
6503.367003367004,6286.9966
6465.488215488217,6408.163
5760.10101010101,6479.2915
6309.764309764311,6253.2896
6661.616161616163,6271.0034
6869.528619528621,6455.146
6656.565656565657,6668.156
6377.104377104378,6726.301
6252.525252525252,6635.32
5547.138047138047,6510.8257
6045.454545454546,6174.717
6469.696969696971,6119.769
6303.8720538720545,6285.5786
6490.740740740742,6355.5317
6893.939393939395,6447.877
6642.255892255893,6659.9106
5679.292929292929,6715.6104
6283.670033670036,6369.638
6572.390572390572,6321.0054
6387.205387205387,6450.646
6289.56228956229,6485.725
5674.242424242424,6455.162
5956.228956228957,6198.6987
5711.279461279461,6108.238
6265.151515151516,5990.3564
6356.902356902357,6116.314
6129.6296296296305,6268.1113
6220.5387205387215,6277.107
6208.75420875421,6292.2134
5796.2962962962965,6300.2026
5362.794612794613,6150.891
5668.350168350168,5876.271
6093.434343434343,5802.4336
6133.838383838383,5943.3994
6320.707070707072,6071.26
6105.218855218855,6216.0444
6031.986531986533,6230.053
5624.579124579124,6187.4907
6111.952861952862,6005.5728
6474.747474747475,6049.187
6421.717171717171,6250.3574
6250.84175084175,6375.5913
6191.077441077442,6377.091
6046.296296296297,6338.891
5575.757575757577,6254.646
5579.124579124579,6023.1978
5750.8417508417515,5861.611
5785.353535353535,5840.8647
5727.272727272728,5860.857
5907.407407407407,5852.4795
5696.969696969698,5908.6704
5316.498316498318,5873.9243
5741.5824915824915,5699.7886
6241.582491582492,5726.791
6142.255892255892,5960.1216
6000.8417508417515,6096.8506
6167.508417508419,6111.2935
6081.649831649833,6164.2954
5663.299663299664,6172.334
5728.114478114477,6014.141
5889.73063973064,5919.0483
5612.794612794613,5931.5728
5674.242424242426,5853.3374
5687.710437710438,5811.3794
5950.336700336702,5796.3813
5574.074074074075,5885.2993
5587.542087542089,5819.2627
5893.939393939396,5759.1104
5952.020202020202,5837.038
5955.387205387206,5924.737
6295.454545454547,5977.6577
6015.993265993266,6133.783
5414.983164983167,6144.6543
5633.838383838384,5907.0776
6114.478114478114,5806.8013
5890.572390572391,5945.455
5982.323232323234,5982.3833
5863.636363636364,6020.9126
5871.212121212122,6002.768
5414.141414141415,5984.3374
5726.430976430976,5805.4185
5813.131313131314,5785.4824
5875.420875420876,5833.1304
6063.973063973064,5893.566
6191.919191919193,5999.871
6292.929292929292,6119.766
5476.430976430977,6232.3237
5642.255892255894,5995.809
5991.582491582492,5857.4287
5876.262626262626,5921.2954
5821.548821548824,5948.398
5987.373737373738,5937.2427
6374.579124579125,5986.513
5768.518518518519,6169.084
5828.282828282829,6080.584
6061.447811447812,6005.57
5807.239057239057,6051.266
5973.063973063975,6004.3286
6013.468013468013,6019.3237
6043.771043771044,6056.3228
5384.680134680135,6092.139
5855.2188552188545,5870.7856
5847.643097643098,5868.0347
5968.855218855219,5899.68
6041.245791245791,5965.8745
6031.1447811447815,6037.5903
6430.9764309764305,6079.518
5720.538720538722,6247.023
6034.511784511786,6107.053
6069.02356902357,6087.517
5989.8989898989885,6115.5054
6024.410774410774,6108.0825
6469.69696969697,6111.0825
6531.144781144782,6280.9224
5789.56228956229,6432.023
6109.42760942761,6244.7026
6446.127946127947,6196.464
6258.417508417508,6319.345
6369.52861952862,6353.9917
6187.710437710438,6399.307
6602.693602693605,6362.316
5947.811447811449,6478.222
5839.22558922559,6333.1157
6090.90909090909,6162.605
6157.407407407409,6150.8325
6211.279461279461,6192.322
6283.670033670034,6241.6323
6234.006734006735,6300.947
5957.070707070708,6318.255
6143.939393939396,6221.029
6122.053872053872,6213.2075
6127.946127946128,6216.015
6328.282828282829,6219.553
6605.218855218857,6295.1113
6413.299663299663,6456.611
5778.61952861953,6496.0415
6010.942760942761,6266.2324
6581.649831649833,6169.8857
6570.707070707072,6348.5317
6675.925925925927,6495.559
7010.101010101011,6616.308
6873.737373737375,6811.9307
6475.589225589226,6894.232
6589.22558922559,6778.0864
6824.074074074075,6721.5845
6647.306397306397,6787.6934
6722.2222222222235,6782.206
6936.026936026937,6792.7407
6798.82154882155,6882.223
6478.114478114479,6897.318
7437.710437710439,6775.1323
7754.208754208755,7037.9097
7043.771043771045,7382.364
1296.9451931716083,1268.2745
1326.8194070080865,1285.4456
1269.7663971248876,1307.2618
1334.9056603773583,1300.7372
1294.0251572327043,1317.5673
1272.911051212938,1317.2335
1296.9451931716083,1306.8834
1273.5849056603774,1308.1261
1340.9703504043127,1301.7258
1320.7547169811319,1319.8109
1198.3378256963163,1327.8903
1245.5076370170711,1286.1727
1294.6990116801437,1271.788
1262.3539982030547,1285.2479
1296.4959568733152,1286.9933
1350.4043126684635,1297.7839
1201.4824797843664,1323.1481
1258.086253369272,1286.5582
1157.2327044025155,1275.1625
1219.0026954177895,1237.7931
1247.0799640610962,1233.3837
1279.8742138364778,1245.7372
1305.9299191374664,1267.5145
1154.7619047619048,1290.6761
1164.1958670260553,1249.6013
1178.3468104222818,1218.2157
1171.383647798742,1206.9261
1172.955974842767,1201.0405
1171.1590296495956,1197.7518
1303.2345013477088,1196.1544
1145.3279424977536,1241.3151
1232.2551662174303,1218.4384
1272.2371967654988,1225.5437
1193.1716082659477,1251.442
1186.4330637915543,1240.0459
1151.8418688230006,1225.5048
1203.2794249775382,1204.5791
1079.9640610961364,1208.3663
1075.6963162623538,1169.7438
1091.194968553459,1138.9391
1065.8131176999098,1127.5402
1098.3827493261454,1113.9415
1082.8840970350402,1116.0094
1122.8661275831087,1114.0925
1030.0988319856242,1125.0651
1080.4132973944293,1100.3639
1061.0961365678343,1098.6232
1063.5669362084454,1094.0781
1066.4869721473492,1091.0599
1076.819407008086,1090.1786
1107.3674752920033,1092.832
1023.8095238095237,1102.8438
1080.1886792452829,1080.3802
1063.5669362084452,1082.6256
1063.5669362084454,1082.8921
1066.4869721473492,1081.1998
1076.819407008086,1080.3286
1107.3674752920033,1084.301
931.9407008086251,1097.869
1079.5148247978434,1043.0504
1058.8499550763697,1055.6738
1061.769991015274,1066.9198
1069.4070080862532,1072.532
1076.5947888589396,1077.9368
1106.9182389937105,1083.8142
960.4672057502244,1098.3314
1079.5148247978434,1056.1792
1058.8499550763697,1066.3738
1061.769991015274,1074.7021
1069.4070080862532,1077.5675
1076.5947888589396,1083.0405
1106.9182389937105,1089.4834
960.4672057502244,1103.4492
1079.5148247978434,1059.8395
1058.8499550763697,1069.2892
1061.769991015274,1076.7069
1069.4070080862532,1080.7395
1076.5947888589396,1086.1188
1106.9182389937105,1090.0333
960.4672057502244,1103.0623
1079.5148247978434,1056.1029
1058.8499550763697,1064.1699
1061.769991015274,1072.3652
1069.4070080862532,1076.4995
1076.5947888589396,1080.8365
1106.9182389937105,1085.1589
960.4672057502244,1098.826
1079.5148247978434,1056.1188
1058.8499550763697,1066.2833
1070.9793351302783,1074.6432
1095.4627133872416,1083.5492
1146.2264150943395,1096.5363
1128.9308176100626,1125.0299
1022.911051212938,1135.721
1099.0566037735848,1099.7025
1090.0718778077269,1102.7502
1130.053908355795,1108.4072
1102.8751123090744,1126.539
1072.1024258760108,1129.6437
1145.3279424977536,1116.9248
1084.681042228212,1132.7892
1088.9487870619946,1125.4225
1118.8230008984724,1119.3407
1164.1958670260558,1127.6373
1169.362084456424,1147.8972
1190.700808625337,1162.6066
1186.4330637915543,1180.5808
1127.8077268643308,1189.7955
1110.0628930817609,1175.5923
1098.158131176999,1155.9828
1093.6657681940699,1138.4803
1079.9640610961364,1126.9142
1061.0961365678345,1116.5386
1078.3917340521114,1103.3109
1035.4896675651391,1099.2706
1008.5354896675649,1082.6096
1042.4528301886792,1061.9001
1049.6406109613654,1061.5146
1094.5642407906557,1066.4854
1078.3917340521111,1087.4545
1094.3396226415093,1097.0236
1058.6253369272235,1104.9899
1067.160826594789,1095.9567
1065.81311769991,1092.9946
1075.0224618149145,1091.9987
1089.6226415094336,1094.589
1103.548966756514,1101.9604
1093.8903863432165,1111.5017
1048.5175202156333,1113.7709
1059.748427672956,1097.6066
1050.314465408805,1090.4938
1087.1518418688229,1082.7023
1146.6756513926325,1090.1725
1200.134770889488,1114.7007
1201.9317160826595,1151.5009
1181.7160826594788,1173.365
1265.2740341419587,1176.7775
1233.1536388140162,1211.8751
1195.6424079065587,1230.1217
1166.2174303683737,1225.4658
1133.423180592992,1210.332
1150.7187780772686,1187.5043
1102.2012578616352,1177.1654
1117.026055705301,1155.4307
1141.7340521114106,1147.3107
1143.0817610062893,1154.0339
1115.004492362983,1160.3075
1121.51841868823,1152.7513
1075.9209344115004,1148.4498
1035.0404312668463,1128.0254
1086.2533692722373,1099.7228
1095.2380952380952,1101.794
1092.3180592991912,1109.9265
1097.0350404312667,1114.1475
1146.4510332434863,1114.7794
1084.231805929919,1134.4259
1046.4959568733154,1124.0646
1103.548966756514,1100.0126
1113.8814016172505,1107.4044
1126.909254267745,1118.9049
1166.2174303683737,1127.5245
1179.694519317161,1144.934
1230.4582210242588,1161.8677
1157.9065588499552,1196.4773
1163.7466307277627,1190.6656
1247.3045822102426,1183.6064
1207.0979335130278,1209.9764
1202.8301886792453,1216.0449
1121.7430368373764,1216.1107
1140.1617250673855,1188.768
1068.0592991913747,1173.1458
1098.607367475292,1138.761
1134.7708894878708,1125.7483
1138.3647798742138,1132.9004
1112.7583108715185,1141.8661
1182.3899371069183,1137.9652
1204.4025157232707,1158.7107
1094.7888589398024,1182.566
1158.8050314465409,1156.3
1242.8122192273138,1157.2635
1240.3414195867026,1192.202
1213.8364779874214,1217.9916
1178.796046720575,1225.2611
1179.4699011680145,1215.0992
1113.6567834681043,1205.3151
1145.3279424977538,1175.8323
1176.9991015274034,1168.0587
1196.9901168014376,1175.7639
1185.0853548966757,1189.159
1238.0952380952383,1192.5134
1237.1967654986524,1212.6871
1156.33423180593,1226.9337
1195.8670260557053,1205.3698
1161.5004492362982,1204.1862
1148.0233602875112,1194.5404
1141.2848158131176,1183.3252
1075.9209344115006,1175.702
1121.069182389937,1143.8752
1148.0233602875112,1134.6494
1147.7987421383648,1140.7075
1108.4905660377358,1150.403
1098.3827493261456,1144.1702
1035.4896675651394,1134.1193
1066.711590296496,1104.2134
1115.2291105121294,1094.0195
1081.0871518418687,1107.4114
1066.4869721473497,1106.174
1158.3557951482483,1097.6136
1131.401617250674,1123.0116
1117.2506738544475,1131.7032
1139.937106918239,1131.0155
1125.1123090745732,1139.7775
1143.7556154537288,1138.7256
1202.3809523809525,1143.3837
1222.8212039532796,1167.8944
1210.4672057502248,1195.2203
1212.9380053908358,1207.3492
1236.2982929020668,1215.4436
1176.1006289308177,1229.7557
1147.349505840072,1214.5521
1167.5651392632526,1188.8942
1197.2147349505842,1180.9102
1214.0610961365678,1191.4957
1181.4914645103327,1207.2408
1194.743935309973,1202.7853
1198.11320754717,1203.0764
1166.2174303683737,1204.1858
1180.1437556154538,1194.9021
1177.4483378256964,1192.83
1136.3432165318957,1191.7043
1178.5714285714287,1176.9331
1156.1096136567835,1182.0559
1207.3225516621744,1179.6068
1094.5642407906562,1194.5688
1164.1958670260558,1164.6901
1136.1185983827495,1167.9401
1141.7340521114106,1164.5934
1132.5247079964063,1163.1813
1106.9182389937107,1158.8385
1155.6603773584907,1145.1666
1079.7394429469903,1152.1937
1140.6109613656783,1134.0256
1097.7088948787061,1142.8528
1121.0691823899372,1135.9847
1174.0790655884996,1133.9481
1171.1590296495958,1151.3306
1194.2946990116802,1166.6327
1139.9371069182391,1184.802
1193.8454627133872,1178.31
1150.9433962264152,1192.0413
1176.3252470799641,1186.2198
1128.2569631626236,1187.6025
1160.826594788859,1173.8932
1120.1707097933513,1174.8873
1104.2228212039531,1162.1787
1172.731356693621,1145.3907
1166.44204851752,1160.7054
1204.8517520215635,1173.8126
1211.3656783468105,1195.7493
1222.14734950584,1211.4004
1198.5624438454627,1223.6307
1128.48158131177,1221.2308
1151.392632524708,1189.154
1177.4483378256964,1173.7206
1157.6819407008086,1176.6182
1138.3647798742138,1174.0587
1164.6451033243484,1166.1241
1173.8544474393532,1169.7583
1180.0314465408806,1175.5088
1170.9344115004492,1184.7057
1147.5741239892182,1190.5375
1172.0575022461817,1183.2146
1128.9308176100628,1185.9828
1174.7529200359388,1172.8282
1200.3593890386344,1180.0447
1138.8140161725066,1196.631
1205.7502246181493,1184.6979
1185.759209344115,1198.8331
1123.090745732255,1202.6011
1196.0916442048517,1180.3682
1176.5498652291103,1188.9447
1189.5777178796045,1193.1434
1172.955974842767,1197.4252
1242.3629829290205,1193.404
1166.2174303683735,1216.9635
1196.316262353998,1209.9503
1215.6334231805931,1210.9451
1212.4887690925427,1221.434
1228.8858939802335,1228.2065
1167.789757412399,1234.4254
1188.4546271338722,1215.5111
1190.7008086253368,1209.8427
1223.4950584007188,1208.7985
1264.1509433962262,1224.4054
1219.676549865229,1250.946
1243.486073674753,1251.05
1181.0422282120396,1253.3204
1209.5687331536387,1232.5034
1172.7313566936207,1228.5139
1207.9964061096134,1215.3705
1168.6882300089844,1218.5157
1207.9964061096134,1207.1073
1251.1230907457323,1213.1497
1169.5867026055705,1233.8358
1212.0395327942497,1219.7394
1226.4150943396226,1222.299
1202.6055705300985,1231.6285
1231.5813117699909,1229.163
1211.8149146451033,1235.1925
1253.1446540880504,1233.7117
1203.728661275831,1244.8761
1107.3674752920035,1235.9222
1281.6711590296495,1191.8751
1257.6370170709793,1225.363
1323.4501347708897,1249.6527
1319.8562443845465,1286.4272
1303.9083557951485,1309.8739
1275.831087151842,1314.9905
1261.006289308176,1304.6554
1284.5911949685535,1293.0272
1250.2246181491462,1294.5751
1252.9200359389038,1285.4384
1296.9451931716085,1278.1609
1347.0350404312671,1289.5632
1283.917340521114,1316.3899
1356.2443845462715,1311.6686
1376.6846361185985,1333.1517
1456.648697214735,1358.8573
